290b46cbcf97a7ba	Foundations	Six-Step Advanced Selling	Knowledge Notes 4	needs_name	4	27
c0621749a0f9dca8	Foundations	Six-Step Advanced Selling	Knowledge Notes 4	needs_name	4	28
00f5f4db296467bd	Foundations	Six-Step Advanced Selling	Knowledge Notes 4	needs_name	4	29
6ee8d1f9f66f785a	Foundations	Six-Step Advanced Selling	Knowledge Notes 4	needs_name	4	30
172a338976f4f284	Foundations	Six-Step Advanced Selling	Knowledge Notes 4	needs_name	4	31
692fd665e6ff3743	Foundations	Six-Step Advanced Selling	Knowledge Notes 4	needs_name	4	32
3c420c07c08accf6	Foundations	Start Here	Accountability	ok	1	1
ec9b66f82023d883	Foundations	Start Here	Accountability	ok	1	2
8e72f485ea05facc	Foundations	Start Here	Accountability	ok	1	3
5379c8e4956ff8d7	Foundations	Start Here	Accountability	ok	1	4
e4fb46500e964f92	Foundations	Start Here	Knowledge Notes 1	needs_name	2	5
cfdb40bca0693034	Foundations	Start Here	Knowledge Notes 1	needs_name	2	6
7ae9ef158a4c3b6f	Foundations	Start Here	Knowledge Notes 1	needs_name	2	7
e3acd957c523129c	Foundations	Start Here	Knowledge Notes 1	needs_name	2	8
ff6af1908b14ec78	Foundations	Start Here	Knowledge Notes 1	needs_name	2	9
8150487530b726eb	Foundations	Start Here	Knowledge Notes 1	needs_name	2	10
5eb992558d690eb4	Foundations	Start Here	Knowledge Notes 1	needs_name	2	11
fddd118abb6669fe	Foundations	Start Here	Knowledge Notes 1	needs_name	2	12
62ec70fa94584cf2	Foundations	Start Here	Knowledge Notes 2	needs_name	3	13
982218520bbfab51	Foundations	Start Here	Closing Strategies 1	needs_name	4	14
cfd7a2d44d62c046	Foundations	Start Here	Closing Strategies 1	needs_name	4	15
10e766a9a6ba20bc	Foundations	Start Here	Closing Strategies 1	needs_name	4	16
13f372608ea68e9c	Foundations	Start Here	Closing Strategies 1	needs_name	4	17
418da194122d59b4	Foundations	Start Here	Closing Strategies 1	needs_name	4	18
ce0c562ee885c345	Foundations	Start Here	Closing Strategies 1	needs_name	4	19
28cb78ed3acb7dd0	Foundations	Start Here	Closing Strategies 1	needs_name	4	20
47c90a4dc5b928ec	Foundations	Start Here	Closing Strategies 1	needs_name	4	21
0c5848b167b2601e	Foundations	Start Here	Closing Strategies 2	needs_name	5	22
e85fe0b49bc9a6e0	Foundations	Start Here	Closing Strategies 2	needs_name	5	23
70492c9043e692d4	Foundations	Start Here	Closing Strategies 2	needs_name	5	24
7d3b535d9d18b703	Foundations	Start Here	Closing Strategies 2	needs_name	5	25
b9e666f036d7063c	Foundations	The 4-Step Close	Knowledge Notes 1	needs_name	1	1
3edad09a44a3f9a3	Foundations	The 4-Step Close	Knowledge Notes 1	needs_name	1	2
291464de0758fad4	Foundations	The 4-Step Close	Knowledge Notes 1	needs_name	1	3
